,date,state,positive,negative,pending,hospitalizedcurrently,recovered,death,deathconfirmed,deathprobable,total
6812,3/30/20,NV,1008,10207,,,,32,,,11215
6813,3/30/20,NY,66497,119971,,9517,4204,1218,,,186468
6814,3/30/20,OH,1933,25342,,,,39,,,27275
6815,3/30/20,OK,481,1207,,,,17,,,1688
6816,3/30/20,OR,606,12277,,132,,16,,,12883
6817,3/30/20,PA,4087,33777,,,,49,,,37864
6818,3/30/20,PR,174,931,794,,,6,,,1899
6819,3/30/20,RI,495,3246,,41,,4,,,3741
6820,3/30/20,SC,925,4160,,,,18,,,5085
6821,3/30/20,SD,101,3478,0,,34,1,,,3579
6822,3/30/20,TN,1834,21470,,,,13,,,23304
6823,3/30/20,TX,2877,33003,,,38,34,,,35880
6824,3/30/20,UT,806,15197,,,,4,,,16003
6825,3/30/20,VA,1020,11018,,,,25,,,12038
6826,3/30/20,VI,30,126,24,,,,,,180
6827,3/30/20,VT,293,3718,,,,12,,,4011
6828,3/30/20,WA,8120,72842,,,,248,,,80962
6829,3/30/20,WI,1422,15856,,,,14,,,17278
6830,3/30/20,WV,126,2984,0,,,1,,,3110
6831,3/30/20,WY,94,1840,,,24,0,,,1934
6832,3/29/20,AK,102,3232,,,,2,,,3334
6833,3/29/20,AL,806,4184,,158,,4,,,4990
6834,3/29/20,AR,426,3027,,43,28,6,,,3453
6835,3/29/20,AS,,,,,,0,,,0
6836,3/29/20,AZ,919,12953,,,,17,,,13872
6837,3/29/20,CA,5708,20549,64400,1034,,123,,,90657
6838,3/29/20,CO,2061,11215,,332,,44,,,13276
6839,3/29/20,CT,1993,9907,,404,,34,12,,11900
6840,3/29/20,DC,342,2469,1,,66,5,,,2812
6841,3/29/20,DE,232,36,,33,9,10,10,0,268
6842,3/29/20,FL,4246,39070,,,,56,,,43316
6843,3/29/20,GA,2651,9913,,,,80,,,12564
6844,3/29/20,GU,56,334,,15,7,1,,,390
6845,3/29/20,HI,151,6849,,,,,,,7000
6846,3/29/20,IA,336,5013,,51,17,4,,,5349
6847,3/29/20,ID,261,4021,,35,,5,,,4282
6848,3/29/20,IL,4596,23166,,,,65,,,27762
6849,3/29/20,IN,1514,8316,,,,32,,,9830
6850,3/29/20,KS,319,4194,,,,6,,,4513
6851,3/29/20,KY,394,5147,,,,9,,,5541
6852,3/29/20,LA,3540,24331,,1127,,151,,,27871
6853,3/29/20,MA,4856,34234,,,,99,,,39090
6854,3/29/20,MD,1239,12354,,,,24,23,1,13593
6855,3/29/20,ME,253,3394,,,41,3,,,3647
6856,3/29/20,MI,15784,17417,,,,351,408,25,33201
6857,3/29/20,MN,725,18566,,39,243,9,,,19291
6858,3/29/20,MO,838,11547,,,,10,,,12385
6859,3/29/20,MP,2,,,,,,,,2
6860,3/29/20,MS,758,2560,,,,14,,,3318
6861,3/29/20,MT,154,4143,,,,1,,,4297
6862,3/29/20,NC,1040,17905,,91,,4,,,18945
6863,3/29/20,ND,98,3355,,,18,1,,,3453
6864,3/29/20,NE,108,1968,4,,,2,,,2080
6865,3/29/20,NH,214,4524,285,,,2,,,5023
6866,3/29/20,NJ,13386,22216,,2000,,161,,,35602
6867,3/29/20,NM,237,10769,,19,2,2,,,11006
6868,3/29/20,NV,738,8412,,,,28,,,9150
6869,3/29/20,NY,59513,112847,,8503,3572,965,,,172360
6870,3/29/20,OH,1653,19012,,,,29,,,20665
6871,3/29/20,OK,429,1205,,,,16,,,1634
6872,3/29/20,OR,548,10878,,107,,13,,,11426
6873,3/29/20,PA,3394,30061,,,,38,,,33455
6874,3/29/20,PR,127,841,817,,,5,,,1785
6875,3/29/20,RI,417,3056,,35,,3,,,3473
6876,3/29/20,SC,774,3015,,,,16,,,3789
6877,3/29/20,SD,90,3127,1,,29,1,,,3218
6878,3/29/20,TN,1537,19037,,,,7,,,20574
6879,3/29/20,TX,2552,23208,,,,34,,,25760
6880,3/29/20,UT,719,13274,,,,2,,,13993
6881,3/29/20,VA,890,9719,,,,22,,,10609
6882,3/29/20,VI,23,123,37,,,,,,183
6883,3/29/20,VT,256,3483,,,,12,,,3739
6884,3/29/20,WA,7715,68097,,,,237,,,75812
6885,3/29/20,WI,1276,16550,,,,13,,,17826
6886,3/29/20,WV,113,2705,0,,,0,,,2818
6887,3/29/20,WY,86,1554,,,20,0,,,1640
6888,3/28/20,AK,85,2836,,,,2,,,2921
6889,3/28/20,AL,696,4184,,134,,3,,,4880
6890,3/28/20,AR,404,2938,,48,24,5,,,3342
6891,3/28/20,AS,,,,,,0,,,0
6892,3/28/20,AZ,873,7455,21,,,15,,,8349
6893,3/28/20,CA,4643,20549,64400,1034,,101,,,89592
6894,3/28/20,CO,1734,9942,,307,,31,,,11676
6895,3/28/20,CT,1291,7109,,173,,27,10,,8400
6896,3/28/20,DC,304,2211,1,,51,4,,,2516
6897,3/28/20,DE,214,36,,31,9,9,9,0,250
6898,3/28/20,FL,3763,35366,,,,54,,,39129
6899,3/28/20,GA,2366,8685,,,,69,,,11051
6900,3/28/20,GU,55,299,,15,7,1,,,354
6901,3/28/20,HI,120,4357,,,,,,,4477
6902,3/28/20,IA,298,4375,,46,15,3,,,4673
6903,3/28/20,ID,230,3342,,37,,4,,,3572
6904,3/28/20,IL,3491,22000,,,,47,,,25491
6905,3/28/20,IN,1232,7175,,,,31,,,8407
6906,3/28/20,KS,261,3671,,,,5,,,3932
6907,3/28/20,KY,302,4821,,,,8,,,5123
6908,3/28/20,LA,3315,21846,,927,,137,,,25161
6909,3/28/20,MA,4158,30915,,,,72,,,35073
6910,3/28/20,MD,992,11516,,,,17,17,,12508
6911,3/28/20,ME,211,3394,,,36,1,,,3605
6912,3/28/20,MI,14865,15902,,,,283,326,19,30767
6913,3/28/20,MN,687,17395,,30,215,5,,,18082
6914,3/28/20,MO,838,10082,,,,10,,,10920
6915,3/28/20,MP,2,,,,,,,,2
6916,3/28/20,MS,663,2560,,,,13,,,3223
6917,3/28/20,MT,129,3256,,,,1,,,3385
6918,3/28/20,NC,935,16592,,87,,4,,,17527
6919,3/28/20,ND,83,2809,,,16,1,,,2892
6920,3/28/20,NE,96,1904,,,,2,,,2000
6921,3/28/20,NH,187,3656,296,,,2,,,4139
6922,3/28/20,NJ,11124,19386,,2000,,140,,,30510
6923,3/28/20,NM,191,9196,,17,,1,,,9387
6924,3/28/20,NV,621,7901,,,,25,,,8522
6925,3/28/20,NY,52318,103616,,7328,2726,728,,,155934
6926,3/28/20,OH,1406,19012,,,,25,,,20418
6927,3/28/20,OK,377,1180,,,,15,,,1557
6928,3/28/20,OR,479,9693,,107,,13,,,10172
6929,3/28/20,PA,2751,25254,,,,34,,,28005
6930,3/28/20,PR,100,739,792,,,3,,,1631
6931,3/28/20,RI,312,2742,138,29,,,,,3192
6932,3/28/20,SC,539,2408,,,,13,,,2947
6933,3/28/20,SD,68,2592,0,,26,1,,,2660
6934,3/28/20,TN,1373,16965,,,,6,,,18338
6935,3/28/20,TX,2052,23208,,,,27,,,25260
6936,3/28/20,UT,602,10710,,,,2,,,11312
6937,3/28/20,VA,739,8427,,,,17,,,9166
6938,3/28/20,VI,22,106,55,,,,,,183
6939,3/28/20,VT,234,3192,,,,12,,,3426
6940,3/28/20,WA,7397,66582,,,,220,,,73979
6941,3/28/20,WI,1134,15232,,,,13,,,16366
6942,3/28/20,WV,96,2331,6,,,0,,,2433
6943,3/28/20,WY,82,1475,,,18,0,,,1557
6944,3/27/20,AK,69,2319,13,,,1,,,2401
6945,3/27/20,AL,587,4184,,112,,3,,,4771
6946,3/27/20,AR,381,1545,,48,19,3,,,1926
6947,3/27/20,AS,,,,,,0,,,0
6948,3/27/20,AZ,736,7455,30,,,13,,,8221
6949,3/27/20,CA,3879,17380,57400,746,,78,,,78659
6950,3/27/20,CO,1430,8692,,278,,24,,,10122
6951,3/27/20,CT,1291,7109,,173,,27,5,,8400
6952,3/27/20,DC,267,1897,2,,49,3,,,2166
6953,3/27/20,DE,163,36,,15,9,5,5,0,199
6954,3/27/20,FL,2765,28186,1517,,,34,,,32468
6955,3/27/20,GA,2001,7864,,,,64,,,9865
6956,3/27/20,GU,51,299,,13,,1,,,350
6957,3/27/20,HI,106,4357,,,,,,,4463
6958,3/27/20,IA,235,3740,,32,18,3,,,3975
6959,3/27/20,ID,189,2668,,31,,3,,,2857
6960,3/27/20,IL,3026,18516,,,,34,,,21542
6961,3/27/20,IN,981,5955,,,,24,,,6936
6962,3/27/20,KS,202,3229,,,,4,,,3431
6963,3/27/20,KY,248,3768,,,,6,,,4016
6964,3/27/20,LA,2746,18613,,773,,119,,,21359
6965,3/27/20,MA,3151,26244,,,,57,,,29395
6966,3/27/20,MD,774,94,,,25,10,10,,868
6967,3/27/20,ME,168,3394,,,24,1,,,3562
6968,3/27/20,MI,13799,14140,,,,212,264,15,27939
6969,3/27/20,MN,640,13605,,34,176,4,,,14245
6970,3/27/20,MO,669,369,,,,8,,,1038
6971,3/27/20,MP,0,,,,,0,,,0
6972,3/27/20,MS,579,2560,,,,8,,,3139
6973,3/27/20,MT,108,2590,,,,,,,2698
6974,3/27/20,NC,763,14373,,77,,3,,,15136
6975,3/27/20,ND,65,2427,,,15,0,,,2492
6976,3/27/20,NE,85,1761,,,,0,,,1846
6977,3/27/20,NH,158,3395,592,,,1,,,4145
6978,3/27/20,NJ,8825,16547,,2000,,108,,,25372
6979,3/27/20,NM,136,8377,,,,1,,,8513
6980,3/27/20,NV,535,6161,,,,21,,,6696
6981,3/27/20,NY,44635,101118,,6481,2045,519,,,145753
6982,3/27/20,OH,1137,19012,,,,19,,,20149
6983,3/27/20,OK,322,1084,,,,8,,,1406
6984,3/27/20,OR,414,8510,,91,,12,,,8924
6985,3/27/20,PA,2218,21016,,,,22,,,23234
6986,3/27/20,PR,79,519,334,,,3,,,932
6987,3/27/20,RI,248,2502,138,28,,,,,2888
6988,3/27/20,SC,456,2307,,,,9,,,2763
6989,3/27/20,SD,58,2387,20,,21,1,,,2465
6990,3/27/20,TN,1203,14888,,,,6,,,16091
6991,3/27/20,TX,1731,21935,,,,23,,,23666
6992,3/27/20,UT,480,8764,,,,2,,,9244
6993,3/27/20,VA,604,6733,,,,14,,,7337
6994,3/27/20,VI,19,55,2,,,,,,76
6995,3/27/20,VT,213,2868,,,,10,,,3081
6996,3/27/20,WA,7076,64302,,,,199,,,71378
6997,3/27/20,WI,969,13140,,,,13,,,14109
6998,3/27/20,WV,76,1779,43,,,0,,,1898
6999,3/27/20,WY,70,1211,,,17,0,,,1281
7000,3/26/20,AK,59,1801,,,,1,,,1860
7001,3/26/20,AL,506,3593,,106,,1,,,4099
7002,3/26/20,AR,335,1504,,41,13,3,,,1839
7003,3/26/20,AS,,,,,,0,,,0
7004,3/26/20,AZ,577,347,33,,,8,,,957
7005,3/26/20,CA,3006,17380,57400,,,65,,,77786
7006,3/26/20,CO,1086,6978,,230,,19,,,8064
7007,3/26/20,CT,1012,5625,,125,,21,4,,6637
7008,3/26/20,DC,231,1626,1,,21,3,,,1858
7009,3/26/20,DE,130,36,,13,4,3,3,0,166
7010,3/26/20,FL,2355,23741,1443,,,28,,,27539
7011,3/26/20,GA,1525,7401,,,,48,,,8926
7012,3/26/20,GU,45,263,,11,,1,,,308
7013,3/26/20,HI,95,4357,,,,,,,4452
7014,3/26/20,IA,179,2578,,31,15,1,,,2757
7015,3/26/20,ID,123,2065,,34,,0,,,2188
7016,3/26/20,IL,2538,14093,,,,26,,,16631
7017,3/26/20,IN,645,4006,,,,17,,,4651
7018,3/26/20,KS,168,2869,,,,3,,,3037
7019,3/26/20,KY,198,3102,,,,4,,,3300
7020,3/26/20,LA,2305,15724,,676,,83,,,18029
7021,3/26/20,MA,2318,21327,,,,42,,,23645
7022,3/26/20,MD,580,94,,,,7,7,,674
7023,3/26/20,ME,155,3394,,,16,,,,3549
7024,3/26/20,MI,12475,11730,,,,159,197,10,24205
7025,3/26/20,MN,565,12604,,31,,2,,,13169
7026,3/26/20,MO,502,369,,,,8,,,871
7027,3/26/20,MP,0,,,,,0,,,0
7028,3/26/20,MS,485,2291,,,,6,,,2776
7029,3/26/20,MT,71,2128,,,,,,,2199
7030,3/26/20,NC,636,12274,,29,,2,,,12910
7031,3/26/20,ND,52,2039,,,,0,,,2091
7032,3/26/20,NE,73,1584,,,,0,,,1657
7033,3/26/20,NH,137,3001,712,,,1,,,3850
7034,3/26/20,NJ,6876,13661,,1080,,81,,,20537
7035,3/26/20,NM,112,7681,,,,1,,,7793
7036,3/26/20,NV,420,4697,,,,17,,,5117
7037,3/26/20,NY,37258,84846,,5327,,385,,,122104
7038,3/26/20,OH,867,16449,,,,15,,,17316
7039,3/26/20,OK,248,958,,,,7,,,1206
7040,3/26/20,OR,327,6953,,,,11,,,7280
7041,3/26/20,PA,1687,16441,,,,16,,,18128
7042,3/26/20,PR,64,377,335,,,2,,,776
7043,3/26/20,RI,217,2300,181,23,,,,,2698
7044,3/26/20,SC,456,2307,,,,9,,,2763
7045,3/26/20,SD,46,1973,125,,16,1,,,2144
7046,3/26/20,TN,957,13952,,,,3,,,14909
7047,3/26/20,TX,1396,20028,,,,18,,,21424
7048,3/26/20,UT,402,7308,,,,1,,,7710
7049,3/26/20,VA,460,5729,,,,13,,,6189
7050,3/26/20,VI,17,55,2,,,,,,74
7051,3/26/20,VT,185,2744,,,,9,,,2929
7052,3/26/20,WA,6700,60318,,,,183,,,67018
7053,3/26/20,WI,806,11583,,,,8,,,12389
7054,3/26/20,WV,51,1031,19,,,0,,,1101
7055,3/26/20,WY,53,1052,,,12,,,,1105
7056,3/25/20,AK,42,1649,,,,1,,,1691
7057,3/25/20,AL,283,2529,,91,,0,,,2812
7058,3/25/20,AR,280,1437,,22,11,2,,,1717
7059,3/25/20,AS,,,,,,0,,,0
7060,3/25/20,AZ,450,323,53,,,6,,,826
7061,3/25/20,CA,2355,15921,48600,,,53,,,66876
7062,3/25/20,CO,912,6789,,152,,11,,,7701
7063,3/25/20,CT,875,5023,,113,,19,3,,5898
7064,3/25/20,DC,183,1423,3,,,2,,,1609
7065,3/25/20,DE,115,36,,11,,2,2,0,151
7066,3/25/20,FL,1682,15374,1233,,,22,,,18289
7067,3/25/20,GA,1247,4932,,,,40,,,6179
7068,3/25/20,GU,37,233,,10,,1,,,270
7069,3/25/20,HI,90,4357,,,,,,,4447
7070,3/25/20,IA,145,2578,,23,,1,,,2723
7071,3/25/20,ID,73,1887,,,,0,,,1960
7072,3/25/20,IL,1865,12344,,,,19,,,14209
7073,3/25/20,IN,477,2879,,,,14,,,3356
7074,3/25/20,KS,126,2360,,,,3,,,2486
7075,3/25/20,KY,157,2865,,,,4,,,3022
7076,3/25/20,LA,1795,9656,,491,,65,,,11451
7077,3/25/20,MA,1739,18079,,,,33,,,19818
7078,3/25/20,MD,423,94,,,,5,5,,517
7079,3/25/20,ME,149,3177,,,7,,,,3326
7080,3/25/20,MI,11335,8842,,,,111,149,8,20177
7081,3/25/20,MN,502,11188,,26,121,1,,,11690
7082,3/25/20,MO,356,369,,,,8,,,725
7083,3/25/20,MP,0,,,,,0,,,0
7084,3/25/20,MS,377,1566,,,,2,,,1943
7085,3/25/20,MT,53,1948,,,,,,,2001
7086,3/25/20,NC,504,9985,,29,,1,,,10489
7087,3/25/20,ND,39,1734,,,,0,,,1773
7088,3/25/20,NE,61,1304,,,,0,,,1365
7089,3/25/20,NH,108,2356,804,,,1,,,3268
7090,3/25/20,NJ,4402,10452,,,,62,,,14854
7091,3/25/20,NM,100,6742,,,,1,,,6842
7092,3/25/20,NV,321,4251,,,,13,,,4572
7093,3/25/20,NY,30811,72668,,4079,,285,,,103479
7094,3/25/20,OH,704,14060,,,,10,,,14764
7095,3/25/20,OK,164,805,,,,5,,,969
7096,3/25/20,OR,209,4350,,,,8,,,4559
7097,3/25/20,PA,1127,11193,,,,11,,,12320
7098,3/25/20,PR,51,317,70,,,2,,,438
7099,3/25/20,RI,176,2124,196,15,,,,,2496
7100,3/25/20,SC,424,2303,,,,7,,,2727
7101,3/25/20,SD,41,819,268,,,1,,,1128
7102,3/25/20,TN,784,11012,,,,3,,,11796
7103,3/25/20,TX,974,12520,,,,12,,,13494
7104,3/25/20,UT,346,6491,,,,1,,,6837
7105,3/25/20,VA,391,4979,,,,9,,,5370
7106,3/25/20,VI,17,55,2,,,,,,74
7107,3/25/20,VT,160,1810,,,,8,,,1970
7108,3/25/20,WA,6329,56218,,,,159,,,62547
7109,3/25/20,WI,667,10089,,,,7,,,10756
7110,3/25/20,WV,39,759,6,,,0,,,804
7111,3/25/20,WY,44,954,,,7,,,,998
7112,3/24/20,AK,36,986,,,,0,,,1022
7113,3/24/20,AL,215,2106,,74,,0,,,2321
7114,3/24/20,AR,218,947,,22,,0,,,1165
7115,3/24/20,AS,,,,,,0,,,0
7116,3/24/20,AZ,357,313,22,,,5,,,692
7117,3/24/20,CA,2102,13452,12100,,,40,,,27654
7118,3/24/20,CO,720,5504,,116,,7,,,6224
7119,3/24/20,CT,618,4682,,71,,12,1,,5300
7120,3/24/20,DC,137,1195,2,,,2,,,1334
7121,3/24/20,DE,91,36,,,,1,1,0,127
7122,3/24/20,FL,1412,13127,1008,,,18,,,15547
7123,3/24/20,GA,1026,4458,,,,32,,,5484
7124,3/24/20,GU,32,201,,5,,1,,,233
7125,3/24/20,HI,77,3589,,,,,,,3666
7126,3/24/20,IA,124,2315,,,,,,,2439
7127,3/24/20,ID,50,1887,,,,0,,,1937
7128,3/24/20,IL,1535,9934,,,,16,,,11469
7129,3/24/20,IN,365,2566,,,,12,,,2931
7130,3/24/20,KS,98,2086,,,,2,,,2184
7131,3/24/20,KY,124,1762,,,,4,,,1886
7132,3/24/20,LA,1388,7215,,271,,46,,,8603
7133,3/24/20,MA,1060,12714,,,,26,,,13774
7134,3/24/20,MD,349,94,,,,5,5,,443
7135,3/24/20,ME,125,3014,,,,,,,3139
7136,3/24/20,MI,10155,6989,,,,86,103,7,17144
7137,3/24/20,MN,444,5550,,,,1,,,5994
7138,3/24/20,MO,183,369,,,,3,,,552
7139,3/24/20,MP,0,,,,,0,,,0
7140,3/24/20,MS,320,1552,,,,1,,,1872
7141,3/24/20,MT,46,1643,,,,,,,1689
7142,3/24/20,NC,398,8141,,,,0,,,8539
7143,3/24/20,ND,34,1454,,,,0,,,1488
7144,3/24/20,NE,52,975,,,,0,,,1027
7145,3/24/20,NH,101,1447,869,,,1,,,2417
7146,3/24/20,NJ,3675,8325,45,,,44,,,12045
7147,3/24/20,NM,83,5890,,,,,,,5973
7148,3/24/20,NV,278,3954,,,,13,,,4232
7149,3/24/20,NY,25665,65605,,3343,,210,,,91270
7150,3/24/20,OH,564,140,,,,8,,,704
7151,3/24/20,OK,106,735,,,,3,,,841
7152,3/24/20,OR,209,4350,,,,8,,,4559
7153,3/24/20,PA,851,8643,,,,7,,,9494
7154,3/24/20,PR,39,268,42,,,2,,,349
7155,3/24/20,RI,148,1951,77,,,,,,2176
7156,3/24/20,SC,298,2012,,,,5,,,2310
7157,3/24/20,SD,30,790,268,,,1,,,1088
7158,3/24/20,TN,667,10517,,,,2,,,11184
7159,3/24/20,TX,410,10757,,,,9,,,11167
7160,3/24/20,UT,299,5524,,,,1,,,5823
7161,3/24/20,VA,290,4180,,,,7,,,4470
7162,3/24/20,VI,17,,,,,,,,17
7163,3/24/20,VT,125,1569,,,,7,,,1694
7164,3/24/20,WA,5923,51617,,,,146,,,57540
7165,3/24/20,WI,525,8237,,,,5,,,8762
7166,3/24/20,WV,20,610,0,,,0,,,630
7167,3/24/20,WY,29,710,,,,,,,739
7168,3/23/20,AK,22,946,,,,0,,,968
7169,3/23/20,AL,167,1665,,,,0,,,1832
7170,3/23/20,AR,174,906,,13,,0,,,1080
7171,3/23/20,AS,,,,,,0,,,0
7172,3/23/20,AZ,265,309,6,,,2,,,580
7173,3/23/20,CA,1733,12567,12100,,,27,,,26400
7174,3/23/20,CO,591,4845,,74,,6,,,5436
7175,3/23/20,CT,415,4085,,54,,10,,,4500
7176,3/23/20,DC,116,1113,,,,2,,,1229
7177,3/23/20,DE,68,36,,,,0,0,0,104
7178,3/23/20,FL,1171,11063,860,,,14,,,13094
7179,3/23/20,GA,772,4297,,,,25,,,5069
7180,3/23/20,GU,29,161,,,,1,,,190
7181,3/23/20,HI,56,2955,,,,,,,3011
7182,3/23/20,IA,105,2043,,,,,,,2148
7183,3/23/20,ID,47,1309,,,,0,,,1356
7184,3/23/20,IL,1273,8583,,,,12,,,9856
7185,3/23/20,IN,259,1701,,,,7,,,1960
7186,3/23/20,KS,82,417,,,,2,,,499
7187,3/23/20,KY,104,1762,,,,3,,,1866
7188,3/23/20,LA,1172,4776,,,,34,,,5948
7189,3/23/20,MA,678,8263,,,,17,,,8941
7190,3/23/20,MD,288,94,,,,4,4,,382
7191,3/23/20,ME,107,2791,,,,,,,2898
7192,3/23/20,MI,9062,5847,,,,57,79,3,14909
7193,3/23/20,MN,393,4511,,,,1,,,4904
7194,3/23/20,MO,183,369,,,,3,,,552
7195,3/23/20,MP,0,,,,,0,,,0
7196,3/23/20,MS,249,1143,,,,1,,,1392
7197,3/23/20,MT,34,1146,,,,,,,1180
7198,3/23/20,NC,297,8141,,,,0,,,8438
7199,3/23/20,ND,30,1353,,,,0,,,1383
7200,3/23/20,NE,50,356,,,,0,,,406
7201,3/23/20,NH,78,1374,889,,,,,,2341
7202,3/23/20,NJ,2844,359,94,,,27,,,3297
7203,3/23/20,NM,65,5321,,,,,,,5386
7204,3/23/20,NV,245,3490,,,,8,,,3735
7205,3/23/20,NY,20875,57414,,2629,,114,,,78289
7206,3/23/20,OH,442,140,,,,6,,,582
7207,3/23/20,OK,81,694,102,,,2,,,877
7208,3/23/20,OR,191,3649,,,,5,,,3840
7209,3/23/20,PA,644,6595,,,,6,,,7239
7210,3/23/20,PR,31,189,35,,,2,,,255
7211,3/23/20,RI,129,1713,216,,,,,,2058
7212,3/23/20,SC,298,1466,,,,5,,,1764
7213,3/23/20,SD,28,762,265,,,1,,,1055
7214,3/23/20,TN,615,3272,,,,2,,,3887
7215,3/23/20,TX,352,9703,,,,8,,,10055
7216,3/23/20,UT,257,4790,,,,1,,,5047
7217,3/23/20,VA,254,3443,,,,6,,,3697
7218,3/23/20,VI,17,,,,,,,,17
7219,3/23/20,VT,97,1424,,,,5,,,1521
7220,3/23/20,WA,5568,46745,,,,137,,,52313
7221,3/23/20,WI,466,7050,,,,5,,,7516
7222,3/23/20,WV,16,444,4,,,0,,,464
7223,3/23/20,WY,26,592,,,,,,,618
7224,3/22/20,AK,22,946,,,,0,,,968
7225,3/22/20,AL,138,1464,,,,0,,,1602
7226,3/22/20,AR,165,711,119,13,,0,,,995
7227,3/22/20,AS,,,,,,0,,,0
7228,3/22/20,AZ,152,282,87,,,2,,,521
7229,3/22/20,CA,1536,11304,,,,27,,,12840
7230,3/22/20,CO,475,4075,,56,,5,,,4550
7231,3/22/20,CT,223,2877,,43,,5,,,3100
7232,3/22/20,DC,98,957,,,,1,,,1055
7233,3/22/20,DE,56,36,,,,0,0,0,92
7234,3/22/20,FL,830,7990,963,,,13,,,9783
7235,3/22/20,GA,600,3420,,,,23,,,4020
7236,3/22/20,GU,27,126,,,,1,,,153
7237,3/22/20,HI,48,263,,,,,,,311
7238,3/22/20,IA,90,1215,,,,,,,1305
7239,3/22/20,ID,42,1175,,,,0,,,1217
7240,3/22/20,IL,1049,7271,,,,9,,,8320
7241,3/22/20,IN,201,1293,,,,6,,,1494
7242,3/22/20,KS,64,417,,,,2,,,481
7243,3/22/20,KY,99,1472,,,,3,,,1571
7244,3/22/20,LA,837,2661,,,,20,,,3498
7245,3/22/20,MA,547,5476,,,,11,,,6023
7246,3/22/20,MD,244,94,,,,4,4,,338
7247,3/22/20,ME,89,2264,,,,,,,2353
7248,3/22/20,MI,7822,4791,,,,36,54,3,12613
7249,3/22/20,MN,349,4511,,,,1,,,4860
7250,3/22/20,MO,90,369,,,,3,,,459
7251,3/22/20,MP,0,,,,,0,,,0
7252,3/22/20,MS,207,1114,,,,1,,,1321
7253,3/22/20,MT,31,1146,,,,,,,1177
7254,3/22/20,NC,255,6183,,,,0,,,6438
7255,3/22/20,ND,28,1260,,,,0,,,1288
7256,3/22/20,NE,48,356,,,,0,,,404
7257,3/22/20,NH,65,1188,959,,,,,,2212
7258,3/22/20,NJ,1914,327,49,,,20,,,2290
7259,3/22/20,NM,57,4722,,,,,,,4779
7260,3/22/20,NV,190,2448,,,,7,,,2638
7261,3/22/20,NY,15168,46233,,2043,,114,,,61401
7262,3/22/20,OH,351,140,,,,3,,,491
7263,3/22/20,OK,67,669,102,,,2,,,838
7264,3/22/20,OR,161,2864,,,,4,,,3025
7265,3/22/20,PA,479,4964,,,,2,,,5443
7266,3/22/20,PR,23,183,69,,,1,,,275
7267,3/22/20,RI,113,1547,216,,,,,,1876
7268,3/22/20,SC,195,1466,,,,3,,,1661
7269,3/22/20,SD,21,740,277,,,1,,,1038
7270,3/22/20,TN,505,3272,,,,,,,3777
7271,3/22/20,TX,334,8422,,,,5,,,8756
7272,3/22/20,UT,181,3508,,,,1,,,3689
7273,3/22/20,VA,219,3118,,,,3,,,3337
7274,3/22/20,VI,6,,,,,,,,6
7275,3/22/20,VT,76,1204,,,,2,,,1280
7276,3/22/20,WA,5121,41889,,,,126,,,47010
7277,3/22/20,WI,425,6230,,,,4,,,6655
7278,3/22/20,WV,12,385,1,,,0,,,398
7279,3/22/20,WY,24,438,,,,,,,462
7280,3/21/20,AK,14,758,,,,0,,,772
7281,3/21/20,AL,124,28,,,,0,,,152
7282,3/21/20,AR,118,567,154,,,,,,839
7283,3/21/20,AS,,,,,,0,,,0
7284,3/21/20,AZ,104,240,122,,,1,,,466
7285,3/21/20,CA,1279,11249,,,,24,,,12528
7286,3/21/20,CO,363,3317,,,,4,,,3680
7287,3/21/20,CT,194,2106,,,,4,,,2300
7288,3/21/20,DC,77,506,0,,,1,,,583
7289,3/21/20,DE,45,36,,,,0,0,0,81
7290,3/21/20,FL,658,6579,1002,,,12,,,8239
7291,3/21/20,GA,507,2557,,,,14,,,3064
7292,3/21/20,GU,15,108,,,,,,,123
7293,3/21/20,HI,37,124,,,,,,,161
7294,3/21/20,IA,68,1049,,,,,,,1117
7295,3/21/20,ID,31,880,,,,,,,911
7296,3/21/20,IL,753,5488,,,,6,,,6241
7297,3/21/20,IN,126,707,,,,4,,,833
7298,3/21/20,KS,55,417,,,,2,,,472
7299,3/21/20,KY,54,714,,,,2,,,768
7300,3/21/20,LA,580,2180,,,,16,,,2760
7301,3/21/20,MA,426,4799,,,,7,,,5225
7302,3/21/20,MD,190,94,,,,3,3,,284
7303,3/21/20,ME,73,2264,,,,,,,2337
7304,3/21/20,MI,7023,4086,,,,23,33,3,11109
7305,3/21/20,MN,327,3952,,,,1,,,4279
7306,3/21/20,MO,73,369,,,,3,,,442
7307,3/21/20,MP,0,,,,,0,,,0
7308,3/21/20,MS,140,695,,,,1,,,835
7309,3/21/20,MT,20,1146,,,,,,,1166
7310,3/21/20,NC,184,5092,,,,0,,,5276
7311,3/21/20,ND,28,1141,,,,0,,,1169
7312,3/21/20,NE,38,356,,,,0,,,394
7313,3/21/20,NH,55,973,942,,,,,,1970
7314,3/21/20,NJ,1327,294,40,,,16,,,1661
7315,3/21/20,NM,57,3771,,,,,,,3828
7316,3/21/20,NV,124,2384,,,,5,,,2508
7317,3/21/20,NY,10356,35081,,1436,,44,,,45437
7318,3/21/20,OH,247,140,,,,3,,,387
7319,3/21/20,OK,53,560,144,,,1,,,757
7320,3/21/20,OR,114,2003,433,,,3,,,2550
7321,3/21/20,PA,371,3766,,,,2,,,4137
7322,3/21/20,PR,21,143,71,,,,,,235
